transaction_id,client_id,bank,sender_account,receiver_account,amount_kzt,category,city,device_type,transaction_date,status,is_fraud,fraud_reason,description
b202dff3-948f-4f64-b6c7-bd57f493f740,860301314046,ForteBank,KZ438153664666618200,KZ422339950142766607,38061,Перевод,Семей,ussd,2026-03-17 13:03:00,completed,0,,Перевод - Семей
d4bba05b-e360-4711-90f2-a74747a59291,781218382759,Kaspi Bank,KZ848144735477891777,KZ211505147714145415,102858,Образование,Астана,atm,2025-08-09 06:31:00,completed,0,,Образование - Астана
db2afd25-39a9-4bd1-93cc-addbfe91e21d,990428394180,Halyk Bank,KZ595327383577725805,KZ229722176348389111,7126,Транспорт,Тараз,mobile_app,2025-10-02 08:22:00,completed,0,,Транспорт - Тараз
6406f6b8-89e6-46a5-9e9e-e91cacd4dccf,661020468005,Сбербанк Казахстан,KZ596454178008372177,KZ341505604452402302,9068,Снятие наличных,Шымкент,atm,2025-08-27 01:57:00,completed,0,,Снятие наличных - Шымкент
c6797012-727d-4898-944f-f809ae595c4f,870502364537,Jusan Bank,KZ847724941245313265,KZ607147560860185109,51159,Образование,Павлодар,atm,2025-08-01 20:59:00,pending,0,,Образование - Павлодар
9549c22f-60c0-43c1-9023-eba4edd8ee60,861122354071,Bank CenterCredit,KZ168663216751774088,KZ146635425941636940,130724,Ресторан,Астана,pos_terminal,2026-03-27 22:47:00,completed,0,,Ресторан - Астана
dfa4263e-f4a7-4325-98d9-b2eedce67228,630626491600,Bank CenterCredit,KZ497802049731749167,KZ155228020321661384,283739,Онлайн-покупки,Усть-Каменогорск,web,2026-01-01 11:15:00,pending,0,,Онлайн-покупки - Усть-Каменогорск
0ed255f0-f90d-4cfe-b33b-ae5ab8036e50,640508372179,Halyk Bank,KZ322386056901112959,KZ926923418175757462,12915,Снятие наличных,Тараз,ussd,2026-03-22 21:51:00,failed,0,,Снятие наличных - Тараз
c9d25f1c-bb56-4b0d-9beb-507cdf39837e,620626499659,Kaspi Bank,KZ409381003272757401,KZ342419510551792722,163726,Образование,Усть-Каменогорск,atm,2025-12-30 13:05:00,pending,0,,Образование - Усть-Каменогорск
9882368b-f2e3-4e5b-84e8-e0c8ebaba43b,680721433590,Евразийский Банк,KZ991978215237726757,KZ469592853316165882,10441,Образование,Семей,web,2025-08-27 16:47:00,completed,0,,Образование - Семей
5fd3936f-41cb-4bae-9431-ee848420f9f7,940122452246,Halyk Bank,KZ725423023395740974,KZ386306288300682742,186400,Развлечения,Алматы,pos_terminal,2026-03-10 09:57:00,pending,0,,Развлечения - Алматы
ebb537b2-c909-4e01-9ef6-7bd3a10ba10e,790302433787,Jusan Bank,KZ331121436894285979,KZ908059708683842333,195823,Ресторан,Павлодар,mobile_app,2025-11-09 04:33:00,completed,0,,Ресторан - Павлодар
1207eac7-17e6-4e47-866f-05bce742e013,830423399170,Bank CenterCredit,KZ873055590095071229,KZ973247609353384285,180904,Развлечения,Алматы,atm,2025-08-04 08:16:00,completed,0,,Развлечения - Алматы
ab6f4b48-0d50-44f3-8c96-89e0f12a798d,910201457270,Halyk Bank,KZ845318808094947709,KZ879272939129086480,124461,Медицина,Павлодар,web,2026-01-12 14:00:00,completed,0,,Медицина - Павлодар
9a3d7b00-9026-4620-b5b7-e03bedcb05fd,780520389893,Halyk Bank,KZ483633797175440074,KZ742662211643257003,191784,Перевод,Шымкент,web,2026-03-13 03:02:00,failed,0,,Перевод - Шымкент
91e0fe97-337c-41f3-aa63-81fed66276e6,740201430023,ForteBank,KZ769524188348573851,KZ401474072988699922,89372,Развлечения,Алматы,pos_terminal,2025-08-03 10:24:00,completed,0,,Развлечения - Алматы
f7b6730c-a0b6-4ee7-807b-5f817f1a0869,610425495221,Сбербанк Казахстан,KZ303409088032326014,KZ466197893973848970,147857,Онлайн-покупки,Атырау,web,2025-11-20 17:44:00,pending,1,high_amount_unusual_time,Онлайн-покупки - Атырау
fcbe6362-87ec-41ff-91db-eec4d329a170,890905430159,Bank CenterCredit,KZ401272103520761392,KZ858979569443808536,132384,Медицина,Шымкент,pos_terminal,2026-02-10 21:19:00,pending,0,,Медицина - Шымкент
0164f2f3-d2ab-490d-85ea-789c48d63aec,870603396656,ATF Bank,KZ826613830959684653,KZ396566841801894219,517,Развлечения,Шымкент,atm,2025-09-23 11:03:00,completed,1,multiple_small_transactions,Развлечения - Шымкент
1c634ca1-5113-4bc4-8987-a59e98e44b44,610306329540,Евразийский Банк,KZ557018210974565587,KZ526265634223021741,9467,Медицина,Павлодар,mobile_app,2025-09-24 01:38:00,failed,0,,Медицина - Павлодар
e480db0e-5642-4d86-984d-ae85d81adf19,870217413026,Bank CenterCredit,KZ201635672521403216,KZ744665310531300085,33061,Ресторан,Алматы,mobile_app,2026-02-28 16:09:00,completed,0,,Ресторан - Алматы
da8c6c2b-e4c6-4f6f-acbb-3bd26f328c67,720526441779,ForteBank,KZ346065051427297675,KZ659348319315892005,284196,Снятие наличных,Тараз,pos_terminal,2025-09-21 03:59:00,failed,0,,Снятие наличных - Тараз
a4a56f97-c1f9-42ed-ba2c-46e13eaac730,961112358430,Jusan Bank,KZ859004778906310541,KZ683760172173528056,4267,Транспорт,Актобе,web,2026-03-22 16:32:00,completed,0,,Транспорт - Актобе
c5988a28-7da8-49fd-89c2-871b11e47629,670514467078,Нурбанк,KZ369050917630861241,KZ431308760066320644,155079,Ресторан,Алматы,mobile_app,2025-09-18 13:43:00,completed,0,,Ресторан - Алматы
cfaaf919-b0dd-42cc-be3b-bc64f8e5ee38,720404379640,Halyk Bank,KZ864116202308849527,KZ279913326294589538,45118,Ресторан,Астана,pos_terminal,2025-10-06 02:17:00,completed,0,,Ресторан - Астана
defca48d-da92-4e4e-aa16-d569197d0671,620402336627,Halyk Bank,KZ885982398928915243,KZ406024654257479485,189517,Образование,Павлодар,ussd,2025-11-20 16:26:00,completed,0,,Образование - Павлодар
3723ef2b-06a0-45a1-9d0b-5e64b67daff0,761215477768,Kaspi Bank,KZ508002682059170335,KZ322320405267524480,9589,Транспорт,Павлодар,mobile_app,2025-12-07 05:55:00,completed,0,,Транспорт - Павлодар
f131aa6a-8bc1-40fa-adb4-82561da2b632,930125374810,RBK Bank,KZ811557784110792228,KZ965594561524655784,29847,Ресторан,Павлодар,mobile_app,2025-09-02 07:17:00,pending,0,,Ресторан - Павлодар
c695aa8f-397e-4518-863d-27363ef7e364,720303383625,Kaspi Bank,KZ796805626972405005,KZ328453214682657910,96926,Развлечения,Астана,pos_terminal,2025-10-10 17:47:00,completed,0,,Развлечения - Астана
d9cf1a65-d6aa-422c-b506-cc44817dcc9b,790301476874,Нурбанк,KZ523757904130722284,KZ674468860049866481,4560,Коммунальные услуги,Павлодар,mobile_app,2025-08-04 11:38:00,completed,0,,Коммунальные услуги - Павлодар
143aa433-9fd9-4897-bdad-0c4409b0d0cb,600203422260,Нурбанк,KZ211453178989535851,KZ291902439740352773,93658,Образование,Павлодар,mobile_app,2026-03-25 19:29:00,completed,0,,Образование - Павлодар
8f49edd5-af2c-497d-9e80-6632a55a5d18,960504332859,ForteBank,KZ791322860562978727,KZ185537855953110223,12996,Образование,Актобе,mobile_app,2025-11-12 00:46:00,completed,0,,Образование - Актобе
2de5c3d2-2201-4e24-bdf3-6b240cb26924,881115454519,Halyk Bank,KZ902282825783610555,KZ481995343372597281,1548242,Медицина,Семей,atm,2026-03-03 02:50:00,completed,1,high_amount_unusual_time,Медицина - Семей
b6d94c5f-b107-4864-bcd2-f9f35e3f6d2c,730814474529,Сбербанк Казахстан,KZ219089302531369771,KZ612648121429722215,10457,Транспорт,Атырау,mobile_app,2026-02-24 03:56:00,pending,0,,Транспорт - Атырау
1c0e23bd-8deb-4a29-9ce8-75cc339fb545,601214372462,Kaspi Bank,KZ336998549326556629,KZ951337889523529871,26578,Ресторан,Алматы,pos_terminal,2025-09-29 04:52:00,completed,0,,Ресторан - Алматы
ed97197b-cb11-4df8-90ec-b7e6afc88b74,720510497745,Bank CenterCredit,KZ548806918228664249,KZ646781738649863857,3023129,Транспорт,Семей,pos_terminal,2026-03-23 17:12:00,completed,1,international_transfer,Транспорт - Семей
fdb3ea63-9ba0-4311-ab4b-37b77859ba29,771218327529,Нурбанк,KZ686678756650887325,KZ613199169107952168,129424,Ресторан,Усть-Каменогорск,mobile_app,2025-10-22 21:02:00,completed,0,,Ресторан - Усть-Каменогорск
0c148f62-84a0-406c-bc32-d40149ed5fd6,700801339026,Bank CenterCredit,KZ205956175260498219,KZ825439641395430745,111968,Снятие наличных,Шымкент,mobile_app,2025-08-07 18:39:00,pending,0,,Снятие наличных - Шымкент
e812603e-6c97-4d48-998a-1d71a45e5314,771211382322,Евразийский Банк,KZ629983025520097817,KZ609582952817452029,169812,Развлечения,Усть-Каменогорск,ussd,2025-12-17 06:38:00,completed,0,,Развлечения - Усть-Каменогорск
973fcefc-77d8-4de8-8d47-cd475739990f,710926484541,Halyk Bank,KZ466756971795156618,KZ486677867128855277,18314,Перевод,Павлодар,atm,2025-08-07 00:52:00,failed,0,,Перевод - Павлодар
fdc2fb74-5a58-4d2c-9ce4-f042e45abaac,710515312769,RBK Bank,KZ316690608880648200,KZ839191335222703471,196415,Медицина,Павлодар,mobile_app,2025-08-16 22:00:00,completed,0,,Медицина - Павлодар
f080ca44-ffff-49b4-b3a8-f1cf9a3cabf0,830503482718,Сбербанк Казахстан,KZ198616138342772785,KZ103071114720145980,95854,Образование,Алматы,atm,2026-02-16 20:15:00,completed,0,,Образование - Алматы
5e25da89-116e-4b0e-aa00-754999628503,710413452387,Bank CenterCredit,KZ288919550832470377,KZ771936941170579887,2589,Коммунальные услуги,Костанай,ussd,2025-09-27 20:49:00,completed,0,,Коммунальные услуги - Костанай
90fa4121-f3e9-4ac1-8197-b6e253a94725,670414379742,Нурбанк,KZ359285695793838736,KZ128419043033609461,181600,Развлечения,Актобе,pos_terminal,2025-10-03 03:29:00,failed,0,,Развлечения - Актобе
0334b521-3469-47c2-9e45-9ce5e03a4cde,691109362864,Сбербанк Казахстан,KZ732667367196383282,KZ326799770753888586,11714,Транспорт,Семей,mobile_app,2025-09-17 00:46:00,failed,0,,Транспорт - Семей
608e67d2-d1c6-40e7-9d21-2cc79b38f77c,920708434900,Нурбанк,KZ343192735938074313,KZ883636995594933178,13897,Коммунальные услуги,Шымкент,web,2026-01-17 02:53:00,failed,0,,Коммунальные услуги - Шымкент
6075cdad-1b1f-4b58-ac13-a67c318ae35f,840408419677,ATF Bank,KZ826833291890763790,KZ995963936714156737,101185,Медицина,Усть-Каменогорск,mobile_app,2026-03-09 09:45:00,failed,0,,Медицина - Усть-Каменогорск
0046ac60-a440-48ce-8eb1-cef1f20cc800,620916450661,Нурбанк,KZ741528485169807661,KZ339454012684519783,146218,Перевод,Усть-Каменогорск,web,2026-03-05 16:43:00,completed,0,,Перевод - Усть-Каменогорск
2d8f9a23-72e6-4641-b055-c4f8fea609e7,941012476902,Нурбанк,KZ766401265172197827,KZ163267968155438212,7129,Транспорт,Павлодар,ussd,2025-11-15 08:53:00,pending,0,,Транспорт - Павлодар
5b35f4a1-0449-4d1f-8241-bde642ca190e,800713330605,Kaspi Bank,KZ542120806635310177,KZ626373174726069956,2712992,Онлайн-покупки,Актобе,web,2026-02-03 01:16:00,completed,1,high_amount_unusual_time,Онлайн-покупки - Актобе
e6aece60-2de1-4fca-b709-6be0c4af10f2,810923372798,Halyk Bank,KZ213795959085663315,KZ324348950766924495,140784,Оплата товаров,Семей,pos_terminal,2026-01-20 16:07:00,pending,0,,Оплата товаров - Семей
2db36d12-584e-48bf-866b-94c443da7f13,691007316496,Kaspi Bank,KZ632559726643954258,KZ246074767014061233,13389,Коммунальные услуги,Алматы,web,2025-08-27 03:24:00,completed,0,,Коммунальные услуги - Алматы
c46b574e-c236-4a06-9944-dd01108a748e,781117347400,Jusan Bank,KZ906617111796121706,KZ811797651912114682,2863,Коммунальные услуги,Костанай,ussd,2026-02-24 19:55:00,completed,0,,Коммунальные услуги - Костанай
e501fb71-0b9d-41a5-9422-c7db2e85fe43,990526347577,Нурбанк,KZ423860089245089585,KZ295826202467811723,177749,Ресторан,Тараз,pos_terminal,2026-03-21 05:21:00,completed,0,,Ресторан - Тараз
1ea21694-6b74-4926-bf3a-76214692a304,921123449647,Jusan Bank,KZ745088571223580368,KZ352659493431843242,51592,Снятие наличных,Шымкент,ussd,2025-08-29 23:46:00,completed,1,unusual_location,Снятие наличных - Шымкент
7437f68e-bf67-4696-9b2f-00fd8c28c508,931202477585,ATF Bank,KZ652753133213035677,KZ806475655073366757,288128,Онлайн-покупки,Павлодар,mobile_app,2025-08-29 10:37:00,completed,0,,Онлайн-покупки - Павлодар
83f5e351-fd5a-4e54-b0cc-e31c6e11609a,970627459228,Halyk Bank,KZ917461574346122735,KZ379802587121869662,215070,Снятие наличных,Атырау,atm,2026-03-18 02:38:00,failed,0,,Снятие наличных - Атырау
f62da3e0-eada-40e8-a79f-dd9dda644db6,740123466520,RBK Bank,KZ558965329034237160,KZ704844355351182397,133419,Оплата товаров,Павлодар,web,2025-10-22 22:55:00,completed,0,,Оплата товаров - Павлодар
004242da-a146-458b-8e54-00a8c387708c,800218391947,Евразийский Банк,KZ232994393654614949,KZ543136769429925310,9507,Коммунальные услуги,Павлодар,mobile_app,2025-12-01 09:18:00,completed,0,,Коммунальные услуги - Павлодар
a1029372-d514-4890-9540-e33f13fd47f2,680816430911,Сбербанк Казахстан,KZ749635761757824563,KZ187908314688600857,8210,Транспорт,Алматы,mobile_app,2025-11-12 00:56:00,failed,0,,Транспорт - Алматы
bc3e4640-ffc0-45c5-97a4-f0a161414f97,870914485472,Jusan Bank,KZ939384575741089617,KZ968649802405393703,103401,Развлечения,Павлодар,mobile_app,2026-03-02 03:17:00,completed,0,,Развлечения - Павлодар
63f8fb0e-a2a7-471c-9769-1d9162a81810,771211382322,ForteBank,KZ446092058128882370,KZ412175584299669740,9998,Коммунальные услуги,Актобе,mobile_app,2025-09-08 08:18:00,completed,0,,Коммунальные услуги - Актобе
ea968b0a-3b4d-4ac9-b22a-518757667ad0,780816386794,ATF Bank,KZ753354151994280331,KZ411643704925731497,165051,Онлайн-покупки,Шымкент,mobile_app,2025-10-30 23:50:00,completed,0,,Онлайн-покупки - Шымкент
7fc3c39f-d230-46d7-87fe-2fc5309a300c,941223333693,Евразийский Банк,KZ925687406011686281,KZ322115610111811596,4624,Транспорт,Алматы,atm,2026-02-10 05:16:00,pending,0,,Транспорт - Алматы
c98b84ec-3238-49c5-bcb0-eb0e02f2befd,810710478684,Сбербанк Казахстан,KZ893834557274308246,KZ899623039154243122,12675,Онлайн-покупки,Семей,pos_terminal,2025-10-31 10:36:00,completed,0,,Онлайн-покупки - Семей
31534c2d-8cfb-4615-8d4f-50315ca521f3,800218391947,Kaspi Bank,KZ285768504249387070,KZ757893343634972712,66525,Оплата товаров,Павлодар,ussd,2025-09-02 03:51:00,failed,0,,Оплата товаров - Павлодар
e2ca6a96-af68-4be5-b525-d956eb990432,681012343695,Сбербанк Казахстан,KZ997373715929034160,KZ294816577983074290,49007,Ресторан,Павлодар,atm,2026-01-09 01:14:00,failed,0,,Ресторан - Павлодар
060dbb8e-76b1-4a79-8359-173f3e977c81,931214498127,Jusan Bank,KZ459481241551356742,KZ707834115285277335,16062,Развлечения,Тараз,web,2026-02-15 11:56:00,pending,0,,Развлечения - Тараз
b639dec2-55c6-4f6b-9940-2db4c99c7bda,761102343466,Halyk Bank,KZ692124990863703104,KZ741452248984726518,476912,Снятие наличных,Атырау,atm,2026-01-14 12:32:00,failed,0,,Снятие наличных - Атырау
63918500-b108-41cc-8dcb-d98f7659669e,620114341991,ATF Bank,KZ106620748102244715,KZ228341397055788083,122500,Образование,Усть-Каменогорск,atm,2025-08-18 17:09:00,completed,0,,Образование - Усть-Каменогорск
61d77a44-9700-493d-ab11-7055cec73fca,910227441329,Евразийский Банк,KZ956809491117062308,KZ119742595534844397,160633,Оплата товаров,Алматы,mobile_app,2026-02-24 20:30:00,completed,0,,Оплата товаров - Алматы
eba7c42c-f1fd-4614-a55d-a0929cfd13ed,620114341991,Kaspi Bank,KZ308313921870223469,KZ183748300111541750,115632,Ресторан,Усть-Каменогорск,mobile_app,2025-12-25 08:48:00,completed,0,,Ресторан - Усть-Каменогорск
68af5451-9f52-40e3-a3ab-70a586c45cc1,610609328209,Kaspi Bank,KZ633080117121498283,KZ446523902977628558,236184,Онлайн-покупки,Костанай,atm,2025-11-21 17:32:00,completed,0,,Онлайн-покупки - Костанай
a171fe56-11d2-4566-85a7-93edb7ebedb5,850821448681,RBK Bank,KZ975440649665412022,KZ568123515852207543,6345,Образование,Астана,web,2025-10-21 06:38:00,failed,0,,Образование - Астана
ebc18160-3bce-4f36-b359-aa3c24fbd96c,760408314171,Евразийский Банк,KZ684771289159514138,KZ356529185150627808,52301,Медицина,Павлодар,web,2025-08-23 06:44:00,completed,0,,Медицина - Павлодар
3d3ddc43-f3a6-4e00-b9fa-c16a257e2b68,911028467525,Jusan Bank,KZ502500075334735831,KZ984646707895015684,14668,Снятие наличных,Костанай,pos_terminal,2025-11-02 23:42:00,completed,0,,Снятие наличных - Костанай
8887b670-e57b-4f01-872f-b1edebd29ef9,720510497745,RBK Bank,KZ636760604456459546,KZ823423456119716310,14077,Снятие наличных,Усть-Каменогорск,pos_terminal,2025-11-18 16:36:00,completed,0,,Снятие наличных - Усть-Каменогорск
70211baa-bc70-4aa6-ac2b-3330bcfc3922,870608327336,Сбербанк Казахстан,KZ417264606361710671,KZ471209280333893738,180636,Развлечения,Семей,web,2025-10-28 01:34:00,completed,0,,Развлечения - Семей
956812eb-2f6c-4bb0-b19d-c207f434e60a,890905430159,ATF Bank,KZ882718345196408073,KZ586239842655124504,120722,Перевод,Актобе,ussd,2026-01-18 04:16:00,completed,0,,Перевод - Актобе
b534204c-cc55-45cd-992d-c5c1861f5da3,680721433590,ForteBank,KZ929974810104941729,KZ276377293708333024,100960,Ресторан,Павлодар,mobile_app,2025-12-14 19:06:00,pending,0,,Ресторан - Павлодар
3ba31c21-9147-492e-804c-20226fcf4ef9,761215477768,ATF Bank,KZ344999874646860653,KZ423872348043715109,6248,Коммунальные услуги,Атырау,mobile_app,2025-12-07 09:05:00,failed,0,,Коммунальные услуги - Атырау
98eb7b8c-a87a-4b85-b2ff-7d302b4e4e37,680505478561,RBK Bank,KZ581095229428394151,KZ815099512987906799,344617,Снятие наличных,Усть-Каменогорск,pos_terminal,2026-03-06 05:01:00,completed,0,,Снятие наличных - Усть-Каменогорск
b7e5a65a-6e7f-4e50-b2ee-388c2b1eb42d,930604348897,Нурбанк,KZ499689799625024435,KZ151347819697833610,6925,Снятие наличных,Атырау,mobile_app,2026-01-06 01:53:00,completed,0,,Снятие наличных - Атырау
77902c36-a6aa-42d3-80f8-28ebf070f8ea,620916450661,RBK Bank,KZ587327354336325107,KZ396131540672371481,162416,Образование,Алматы,ussd,2026-01-23 22:59:00,pending,0,,Образование - Алматы
026389b0-98bb-4a68-bedf-72aeb0ea05b2,951008456211,Kaspi Bank,KZ212010197597476324,KZ613814175059099967,125903,Перевод,Астана,ussd,2026-03-06 18:18:00,failed,0,,Перевод - Астана
1f25c95a-4fd2-4993-a2ad-6684d521b9c9,650520463045,Halyk Bank,KZ768826915936240159,KZ434750829039992172,33546,Ресторан,Усть-Каменогорск,mobile_app,2025-08-23 08:21:00,failed,0,,Ресторан - Усть-Каменогорск
fb511de4-31d2-4898-9623-f06f6c1dc9f5,851111319807,Сбербанк Казахстан,KZ423657044735447823,KZ799088658919056837,27312,Образование,Семей,web,2025-12-17 02:42:00,pending,0,,Образование - Семей
d55007b8-8ac3-455e-a253-f09d7a928862,891019378229,Евразийский Банк,KZ737287678630782165,KZ108302354986130020,1947,Коммунальные услуги,Атырау,web,2026-01-17 02:56:00,pending,0,,Коммунальные услуги - Атырау
725cf6a3-80b2-420e-8e19-4de5fa2969f0,900818494028,Сбербанк Казахстан,KZ668218581004868573,KZ869915787500691151,2074236,Коммунальные услуги,Шымкент,atm,2026-02-09 02:15:00,completed,1,international_transfer,Коммунальные услуги - Шымкент
a30b4b7b-6b62-4331-97a4-9072c084eba2,850211314241,Евразийский Банк,KZ179375652313676858,KZ827621783382187328,7173,Коммунальные услуги,Астана,atm,2025-08-27 07:16:00,completed,0,,Коммунальные услуги - Астана
dfc41d53-b04d-46d9-9070-60b5f5fbda23,990920475984,Bank CenterCredit,KZ901879686977306358,KZ891208341677912190,105584,Образование,Тараз,ussd,2026-02-20 07:12:00,completed,0,,Образование - Тараз
cfeafb42-e0e6-495b-87e0-056334af5ac0,610428469182,Jusan Bank,KZ311132424715410688,KZ827291154491948573,64077,Ресторан,Костанай,ussd,2025-08-24 18:02:00,completed,0,,Ресторан - Костанай
44c6e08b-f4d6-46a6-9a2e-0cacc5cbfbfe,711002417073,Евразийский Банк,KZ445447285394728422,KZ206603381194270060,95607,Медицина,Актобе,pos_terminal,2025-09-10 03:39:00,completed,0,,Медицина - Актобе
73e22b83-d56e-411c-ba35-17f01c9344d0,801018412097,Jusan Bank,KZ815958048059884857,KZ172630112084572147,132197,Медицина,Тараз,mobile_app,2026-01-14 14:48:00,completed,0,,Медицина - Тараз
219d086b-7aff-43b9-9bd0-a3bc960bc173,891017493004,ATF Bank,KZ235919873360035425,KZ854376460365714490,2757,Коммунальные услуги,Актобе,pos_terminal,2025-12-10 10:23:00,pending,0,,Коммунальные услуги - Актобе
c5c5e23d-22f5-4417-bf09-dc210efe8e69,690228415386,RBK Bank,KZ268374283535988175,KZ894233505217469790,257684,Онлайн-покупки,Атырау,mobile_app,2025-09-18 22:06:00,completed,0,,Онлайн-покупки - Атырау
c7062684-0c9b-451d-a1db-0b5ab521adad,650415338342,Евразийский Банк,KZ961839160313317265,KZ171843327970861379,278488,Снятие наличных,Тараз,pos_terminal,2025-12-22 06:53:00,completed,0,,Снятие наличных - Тараз
2e17ff35-71a4-4945-84a9-248fb26939d3,921210322590,Нурбанк,KZ161968724598354664,KZ886717803544935345,36358,Снятие наличных,Астана,web,2025-11-09 10:28:00,completed,0,,Снятие наличных - Астана
b5710fe4-8cb8-4de7-9e3c-85fb2bceffa4,850606352199,Евразийский Банк,KZ337733235363004894,KZ945237158598704970,156168,Оплата товаров,Павлодар,pos_terminal,2026-02-17 19:34:00,completed,0,,Оплата товаров - Павлодар
63f5053c-4070-40b4-915b-b51aaa27ff86,700801339026,Jusan Bank,KZ613763052105315794,KZ549323205917615141,48189,Снятие наличных,Актобе,atm,2025-10-18 21:00:00,failed,0,,Снятие наличных - Актобе
434de9f9-2c4d-4c8d-b7a1-408567f92fbc,950223416872,ATF Bank,KZ622762020546857000,KZ114980241571889276,192770,Образование,Шымкент,web,2026-01-15 21:55:00,pending,0,,Образование - Шымкент
7676f7c5-b97b-4aac-bfdb-6c396cf26a3d,610428469182,ATF Bank,KZ181068734198169053,KZ549074772669010139,12801,Коммунальные услуги,Тараз,ussd,2025-08-13 18:42:00,completed,0,,Коммунальные услуги - Тараз
3cc8be94-c1ae-4a78-bb05-a81b3490879d,990506436646,ATF Bank,KZ471884533177874993,KZ901830841398489144,5826,Коммунальные услуги,Семей,pos_terminal,2025-08-16 23:19:00,completed,0,,Коммунальные услуги - Семей
909410ff-e4eb-40d1-a1fa-ba84a3591fb7,800910458866,Halyk Bank,KZ594329417916814791,KZ393865825307550796,170784,Оплата товаров,Тараз,pos_terminal,2026-03-05 10:15:00,completed,0,,Оплата товаров - Тараз
3a694c75-39df-49c3-86a2-721501a6cde2,860125351713,Kaspi Bank,KZ514945780718134967,KZ214834531764923626,64758,Оплата товаров,Шымкент,atm,2025-08-25 11:24:00,completed,0,,Оплата товаров - Шымкент
d3f126e3-eaea-4a7b-8c06-c3e66a5c0780,740923496830,ATF Bank,KZ296476242931846667,KZ203185019537752753,45114,Оплата товаров,Павлодар,atm,2025-09-04 06:12:00,completed,0,,Оплата товаров - Павлодар
bfbe2fd7-2a31-41da-b4c3-965029a7d130,660415485277,RBK Bank,KZ336024056995879324,KZ479716352640370537,7423138,Перевод,Павлодар,ussd,2026-02-07 22:05:00,failed,1,international_transfer,Перевод - Павлодар
807631aa-7d73-448d-818e-59ff3322682b,880625394434,Евразийский Банк,KZ824846413920097342,KZ154115958408363582,92061,Снятие наличных,Павлодар,web,2026-01-16 00:49:00,completed,0,,Снятие наличных - Павлодар
f931308b-46ea-4f26-afef-0c7203d76540,720707491880,Jusan Bank,KZ391298875684347588,KZ856276417745925421,11825,Коммунальные услуги,Шымкент,web,2025-11-11 22:43:00,completed,0,,Коммунальные услуги - Шымкент
b228388f-8057-4204-8112-0e67c36bdc0f,690506317025,Kaspi Bank,KZ418825137125100896,KZ709836862364243565,13461,Транспорт,Тараз,mobile_app,2026-02-04 06:53:00,completed,0,,Транспорт - Тараз
6b2a6f42-8666-4e96-aadb-ff89e810690f,640311369259,RBK Bank,KZ456543162578788016,KZ839473474055270101,57396,Образование,Атырау,pos_terminal,2025-09-08 16:47:00,failed,0,,Образование - Атырау
7e0bc2cb-22fb-4a9c-a557-779f312a183b,650810476424,Bank CenterCredit,KZ419604103934291136,KZ203643772824794379,37993,Снятие наличных,Семей,ussd,2026-03-24 07:22:00,completed,0,,Снятие наличных - Семей
65e7b9b6-2420-4495-965f-18d30b3dc85d,920103414099,ATF Bank,KZ779823045556625812,KZ155845522844709191,170906,Онлайн-покупки,Семей,pos_terminal,2025-12-12 19:25:00,completed,0,,Онлайн-покупки - Семей
6cea9541-38f6-4e39-b793-07f140966a53,611027474687,Нурбанк,KZ858540974682556589,KZ873458477070931542,166397,Перевод,Астана,web,2025-12-30 03:41:00,completed,0,,Перевод - Астана
d2bae9c1-9122-46d9-bde3-561cdde005cf,691109362864,Нурбанк,KZ557507537731949752,KZ739501661863856638,474526,Снятие наличных,Усть-Каменогорск,atm,2026-02-20 01:34:00,failed,0,,Снятие наличных - Усть-Каменогорск
2c4bd7e7-6e63-4096-99e1-7b17983f2c57,860708332447,Kaspi Bank,KZ346633061678751577,KZ125760330766463057,71589,Развлечения,Актобе,atm,2025-12-12 20:35:00,completed,0,,Развлечения - Актобе
64731099-947e-42b8-978e-164fc13ee390,800121497979,Сбербанк Казахстан,KZ829652967482606531,KZ573502022887673263,349485,Снятие наличных,Павлодар,pos_terminal,2026-02-10 22:12:00,failed,0,,Снятие наличных - Павлодар
0b513115-e035-4fbe-8551-6eb608569a51,860515433461,ForteBank,KZ242889493393026124,KZ526802788741627669,146049,Онлайн-покупки,Атырау,atm,2025-12-16 08:24:00,failed,0,,Онлайн-покупки - Атырау
e0d0e373-d148-4e0d-912e-418388ec2907,660721441730,Halyk Bank,KZ642501964453704583,KZ651900969932107476,284977,Онлайн-покупки,Павлодар,pos_terminal,2025-11-07 17:26:00,completed,0,,Онлайн-покупки - Павлодар
9be26a9d-88db-4417-90e3-54b55a41fda7,800111458046,Нурбанк,KZ155021647064191345,KZ941061576886311878,162440,Развлечения,Шымкент,atm,2026-01-01 07:12:00,completed,0,,Развлечения - Шымкент
fadfa80e-a2f3-446d-96b7-a393a042a089,671207458849,Halyk Bank,KZ929180050466487363,KZ466531685383220108,9808,Коммунальные услуги,Шымкент,atm,2025-08-23 12:45:00,completed,0,,Коммунальные услуги - Шымкент
c198615b-9286-46bd-ad24-50b1b5096463,900516424665,Halyk Bank,KZ603494794008006880,KZ848400644961501059,6853,Коммунальные услуги,Астана,pos_terminal,2026-01-19 17:54:00,completed,0,,Коммунальные услуги - Астана
ba25c128-0da5-4aa2-be02-5daa5277da26,990114432682,Kaspi Bank,KZ216935604567410400,KZ331539611066789620,113417,Развлечения,Астана,web,2025-11-16 10:17:00,failed,0,,Развлечения - Астана
